渴愛的滅盡大經
396-1|{1-5}我聽到這樣：
414-7|這樣是這整個苦蘊的滅。
414-8|以耳聽聲音後，……
414-9|以鼻聞氣味後，……
414-10|以舌嚐味道後……
414-11|以身觸所觸後，……
414-12|以意識知法後，他對可愛樣子的法不貪著，對不可愛樣子的法不排拒，住於身念已建立與無量心，如實了知心解脫、慧解脫：
414-13|那些惡不善法無餘滅之處，
414-14|他這麼捨斷贊成與反對，凡任何他感受或苦或樂或不苦不樂受，他不歡喜、不歡迎、不持續固持那個受；
414-15|當他不歡喜、不歡迎、不持續固持那個受時，則歡喜被滅；
414-16|那歡喜滅者，則是取滅；以取滅而有滅；以有滅而生滅；以生滅而老、死、愁、悲、苦、憂、絕望被滅，
414-17|這樣是這整個苦蘊的滅。
414-18|比丘們！你們要憶持這我以簡要[教導的]{834-8}渴愛之滅盡而解脫，還有被大渴愛網、{l20-7}渴愛柱子所縛的漁夫的兒子沙低比丘。」
414-19|這就是世尊所說，
414-20|悅意的那些比丘歡喜世尊所說。
414-21|渴愛的滅盡大經第八終了。
