師子吼大經
146-1|{1-5}我聽到這樣：
159-1|又，舍利弗！有一些這麼說、這麼見的沙門、婆羅門：
159-2|『以食物而清淨。』
159-3|他們這麼說：
159-4|『讓我們以綠豆生存。』……（中略）
159-5|『讓我們以芝麻生存。』……（中略）
159-6|『讓我們以米粒生存。』
159-7|他們吃米粒、吃米粒粉、喝米粒水，
159-8|受用各種被調理的米粒製品，
159-9|而，舍利弗！我自證[一天]只吃一粒米粒食物，
159-10|舍利弗！如果你這麼想：
159-11|『那時，米粒是大的。』
159-12|但，舍利弗！不應該這樣認為，
159-13|那米粒就如現在一樣。
159-14|舍利弗！當我[一天]只吃一粒米粒時，身體到達極度消瘦，
159-15|以那樣少的食物我的肢體與小肢體成為猶如八十歲的關節、死時的關節；
159-16|以那樣少的食物我的臀部成為猶如駱駝的腳；
159-17|以那樣少的食物我的脊椎骨彎上彎下時成為猶如線球；
159-18|以那樣少的食物我的散壞肋骨成為猶如老會堂的散壞椽；
159-19|以那樣少的食物我的眼睛深陷眼窩中被看見猶如水光深陷在深井中被看見；
159-20|以那樣少的食物我的頭皮枯萎凋謝猶如新鮮切下的苦瓜被風與熱枯萎凋謝；
159-21|舍利弗！『我要摸腹部皮膚。』我就遍取了脊椎骨；『我要摸脊椎骨。』我就遍取了腹部皮膚，
159-22|舍利弗！以那樣少的食物我的腹部皮膚被黏到脊椎骨；
159-23|舍利弗！『我要大便或小便。』以那樣少的食物我就在那裡臉向下倒下；
159-24|舍利弗！我以手順序摩擦肢體想要使那個身體蘇息，
159-25|舍利弗！以那樣少的食物，當我以手順序摩擦肢體時，身上的毛[都]根部腐敗而掉下來。
159-26|但，舍利弗！以那種{239-2}舉止、以那種道跡、以那種難行我沒得到足以為聖者智見特質之過人法，
159-27|那是什麼原因呢？
159-28|我沒得到這所有到達聖的、{294-3}出離的、帶領那樣的行為者到苦的完全滅盡之慧。
160-1|又，舍利弗！有一些這麼說、這麼見的沙門、婆羅門：
160-2|『以輪迴而清淨。』
160-3|但，舍利弗！經這長途[輪迴]，除了淨居天外，以前沒被我輪迴過的輪迴不容易得到，
160-4|但，舍利弗！如果我輪迴到淨居天，就不再來此世間。
160-5|又，舍利弗！有一些這麼說、這麼見的沙門、婆羅門：
160-6|『以往生而清淨。』
160-7|但，舍利弗！經這長途[輪迴]，除了淨居天外，以前沒被我往生過的往生不容易得到，但，舍利弗！
160-8|如果我往生到淨居天，就不再來此世間。
160-9|又，舍利弗！有一些這麼說、這麼見的沙門、婆羅門：
160-10|『以住處而清淨。』
160-11|但，舍利弗！經這長途[輪迴]，除了淨居天外，以前沒被我居住過的住處不容易得到，但，舍利弗！
160-12|如果我往生到淨居天，就不再來此世間。
160-13|又，舍利弗！有一些這麼說、這麼見的沙門、婆羅門：
160-14|『以牲祭而清淨。』
160-15|但，舍利弗！經這長途[輪迴]，有{151-6}剎帝利灌頂王或有大會堂的婆羅門，以前沒被我牲祭過的牲祭不容易得到。
160-16|又，舍利弗！有一些這麼說、這麼見的沙門、婆羅門：
160-17|『以火祀而清淨。』
160-18|但，舍利弗！經這長途[輪迴]，有剎帝利灌頂王或有大會堂的婆羅門，以前沒被我火祀過的火祀不容易得到。
161-1|又，舍利弗！有一些這麼說、這麼見的沙門、婆羅門：
161-2|『只要這位{203-2}尊師男子是年輕的，黑髮的青年，具備青春的幸福，在人生之初期，他具備最高的聰明慧，
161-3|但當這位尊師男子已衰老，已年老，高齡，年邁，已到了老人期，出生已八十歲、九十歲、一百歲，那時，因此而聰明慧衰退。』
161-4|但，舍利弗！不應該這麼認為，
161-5|舍利弗！我現在已衰老，已年老，高齡，年邁，已到了老人期，出生已八十歲，
161-6|舍利弗！這裡，如果我有四位百歲壽量、百歲活命的弟子，具備最高的記憶、{l5-2}記性、活力、最高的聰明慧，
161-7|舍利弗！猶如有已學、靈巧、弓術善巧的堅固法弓箭手，能以輕的箭容易地射穿棕櫚樹影，他們具備這樣極端的記憶、這樣極端的記性、這樣極端的活力、這樣最高的聰明慧，
161-8|如果他們一直取{286-3}四念住的問題問我，我一一回答被詢問的，他們一一記住我的回答，不更質問我第二次，
161-9|除了吃、喝、咀嚼、品嚐，大小便行為，睡覺、排除疲勞外，舍利弗！如來{562-4}法的教說不被終結；如來法的文句不被終結；如來對質問的答辯不被終結，
161-10|而我的四位百歲壽量、百歲活命的弟子經過百年他們已經死了。
161-11|舍利弗！即使你們以臥床照顧我，也沒有如來聰明慧的改變。
161-12|舍利弗！當正確地說時，凡他能說：
161-13|『{l6-4}不癡迷法的眾生為了眾人有利益，為了眾人安樂，為了世間的憐愍，為了天與人有利益、有利、安樂已出現於世間。』者，那就是我，當正確地說時，他能說：『不癡迷法的眾生為了眾人有利益，為了眾人安樂，為了世間的憐愍，為了天與人有利益、有利、安樂已出現於世間。』」
162-1|當時，尊者那額三瑪拉站在世尊背後為世尊搧著風，
162-2|那時，尊者那額三瑪拉對世尊這麼說：
162-3|「不可思議啊，{45-2}大德！{206-3}未曾有啊，
162-4|大德！聽聞這個{562-4}法的教說後，我身毛豎立，
162-5|大德！這個法的教說的名稱是什麼呢？」 
162-6|「那額三瑪拉！因此，在這裡，這個法的教說，請你{57-2}憶持它為『身毛豎立法門』。」
162-7|這就是世尊所說，
162-8|悅意的尊者那額三瑪拉歡喜世尊所說。
162-9|獅子吼大經第二終了。
