薩遮迦大經
364-1|{1-5}我聽到這樣：
387-9|「阿其威色那！我自證在夏季最後一個月，食畢，{512-6}從施食處返回，將{270-2}大衣摺成四折後，以右脅具念、正知地進入睡眠。」
387-10|「喬達摩先生！一些沙門、婆羅門說這是在迷妄住處。」
387-11|「阿其威色那！非在這個範圍有癡昧或不癡昧，
387-12|阿其威色那！關於癡昧或不癡昧，你要聽！你要好好作意！我要說了。」 
387-13|「是的，先生！」尼乾陀的兒子薩遮迦回答世尊。 
387-14|世尊這麼說： 
388-1|「阿其威色那！凡任何污染的、{497-3}再生的、有憂苦的、苦報的、未來被生老死的諸煩惱，那些未被捨斷者，我說那是『癡昧』，
388-2|阿其威色那！因為以煩惱的未被捨斷而成為癡昧。
388-3|阿其威色那！凡任何污染的、再生的、有憂苦的、苦報的、未來被生老死的諸煩惱，那些已被捨斷者，我說那是『不癡昧』，
388-4|阿其威色那！因為以煩惱的已被捨斷而成為不癡昧。
388-5|阿其威色那！對如來來說，污染的、再生的、有憂苦的、苦報的、未來被生老死的諸煩惱，那些已被捨斷，根已被切斷，{147-8}就像無根的棕櫚樹，{408-4}成為非有，{229-7}為未來不生之物，
388-6|阿其威色那！猶如頂頭已被切斷的棕櫚樹不能再成長，同樣的，阿其威色那！對如來來說，污染的、再生的、有憂苦的、苦報的、未來被生老死的諸煩惱，那些已被捨斷，根已被切斷，就像無根的棕櫚樹，成為非有，為未來不生之物。」
389-1|當這麼說時，尼乾陀的兒子薩遮迦對世尊這麼說：
389-2|「不可思議啊！喬達摩先生！{206-3}未曾有啊！喬達摩先生！
389-3|當被這樣一再攻擊地說，被誹謗語法講說時，這卻使喬達摩先生的膚色遍淨，臉色明朗，一如那屬於阿羅漢、遍正覺者的。
389-4|喬達摩先生！我自證與富蘭那迦葉從事辯論，
389-5|當從事辯論時，他以其它迴避，向外談論，顯露憤怒、瞋恚、不滿，
389-6|但，當被這樣一再攻擊地說，被誹謗語法講說時，這卻使喬達摩先生的膚色遍淨，臉色明朗，一如那屬於阿羅漢、遍正覺者的。
389-7|喬達摩先生！我自證與末迦利瞿舍羅……（中略）
389-8|阿夷多翅舍欽婆羅……
389-9|浮陀迦旃延……
389-10|散惹耶毘羅梨子……
389-11|尼乾陀若提子從事辯論，
389-12|當從事辯論時，他以其它迴避，向外談論，顯露憤怒、瞋恚、不滿，
389-13|但，當被這樣一再攻擊地說，被誹謗語法講說時，這卻使喬達摩先生的膚色遍淨，臉色明朗，一如那屬於阿羅漢、遍正覺者的。
389-14|好了，喬達摩先生！現在我們要走了，
389-15|我們很忙，有很多該做的事。」 
389-16|「阿其威色那！現在，{84-8}你考量適當的時間吧。」 
389-17|那時，尼乾陀的兒子薩遮迦歡喜、{85-2}隨喜世尊所說後，起座離開。
389-18|薩遮迦大經第六終了。
